symbol,tick_time,decision,reason,score,mid,bid,ask,session,price_position,fvg_high,fvg_low,fvg_side,fvg_filled,fvg_age_bars,atr_20_1m,atr_15_15m,prev_day_high,prev_day_low,current_session_high,current_session_low,prev_session_high,prev_session_low,session_boundary,n_confirmed_swing_highs_15m,n_confirmed_swing_lows_15m,fvg_timestamp,smc_trend_15m,hh_15m,ll_15m,strong_low_15m,strong_high_15m,bos_detected_15m,choch_detected_15m,bos_up_15m,bos_down_15m,choch_up_15m,choch_down_15m,is_swing_high_15m,is_swing_low_15m,market_bias_4h,liq_swept,liq_side
XAUUSD,2024-01-02 12:30:49.136000+07:00,HOLD,hold,,2071.53,2071.385,2071.675,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:50.243000+07:00,HOLD,hold,,2071.49,2071.345,2071.635,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:50.746000+07:00,HOLD,hold,,2071.475,2071.325,2071.625,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:50.797000+07:00,HOLD,hold,,2071.46,2071.315,2071.605,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:53.059000+07:00,HOLD,hold,,2071.475,2071.325,2071.625,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:54.817000+07:00,HOLD,hold,,2071.42,2071.275,2071.565,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:55.068000+07:00,HOLD,hold,,2071.4049999999997,2071.255,2071.555,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:55.170000+07:00,HOLD,hold,,2071.36,2071.215,2071.505,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:57.432000+07:00,HOLD,hold,,2071.37,2071.225,2071.515,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:58.135000+07:00,HOLD,hold,,2071.39,2071.245,2071.535,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
XAUUSD,2024-01-02 12:30:58.738000+07:00,HOLD,hold,,2071.36,2071.215,2071.505,asian,,,,,False,0,0.35478195317266586,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,False,nan
