symbol,type,trade_pair_id,direction,entry_time,exit_time,entry_price,exit_price,pnl,pnl_pips,exit_reason,entry_reason,session,point1_reached,point2_reached,hold_time_m,sl_pips_at_entry
XAUUSD,T1,1,LONG,2026-02-06 20:00:00.074000+07:00,2026-02-06 20:00:01.645000+07:00,4900.815,4901.735,0.9200000000000728,9.200000000000728,trailing_stop,CHoCH,london,False,False,0.026183333333333333,50.0
XAUUSD,T1,2,LONG,2026-02-06 20:30:00.341000+07:00,2026-02-06 20:50:29.685000+07:00,4909.961,4923.988,14.027000000000044,140.27000000000044,trailing_stop,BOS,london,False,True,20.489066666666666,50.0
XAUUSD,T1,3,LONG,2026-02-06 20:50:29.685000+07:00,2026-02-06 20:50:37.296000+07:00,4925.175,4926.108,0.9329999999999927,9.329999999999927,trailing_stop,BOS,london,False,False,0.12685,50.0
XAUUSD,T1,4,LONG,2026-02-06 21:00:00.058000+07:00,2026-02-06 21:00:04.634000+07:00,4929.425,4926.165,-3.2600000000002183,-32.60000000000218,trailing_stop,BOS,london,False,False,0.07626666666666666,50.0
XAUUSD,T1,5,LONG,2026-02-06 21:30:00.064000+07:00,2026-02-06 21:30:00.551000+07:00,4905.725,4899.028,-6.697000000000116,-66.97000000000116,trailing_stop,BOS,london,False,False,0.008116666666666666,50.0
XAUUSD,T1,6,LONG,2026-02-06 21:45:00.100000+07:00,2026-02-06 21:45:32.157000+07:00,4933.322,4928.108,-5.213999999999942,-52.13999999999942,trailing_stop,BOS,london,False,False,0.5342833333333333,50.0
